user_id,flag_NPL,Probability_to_Default,,
4739,0,7.74%,,
4740,0,7.61%,,
4741,0,4.42%,,
4742,0,5.69%,,
4743,0,1.31%,,
4744,0,0.71%,,
4745,0,6.45%,,
4746,0,1.95%,,
4747,0,2.25%,,
4748,0,5.40%,,
4749,0,3.25%,,
4750,0,2.63%,,
4751,0,3.77%,,
4752,0,6.48%,,
4753,0,4.10%,,
4754,0,1.44%,,
4755,0,0.85%,,
4756,0,2.52%,,
4757,0,2.74%,,
4758,0,1.09%,,
4759,0,2.53%,,
4760,0,0.62%,,
4761,0,4.09%,,
4762,0,6.57%,,
4763,0,1.37%,,
4764,0,2.25%,,
4765,1,7.24%,,
4766,0,13.92%,,
4767,0,1.39%,,
4768,0,6.40%,,
4769,0,4.87%,,
4770,0,1.95%,,
4771,0,1.11%,,
4772,0,5.84%,,
4773,0,3.59%,,
4774,0,1.11%,,
4775,0,3.41%,,
4776,0,2.62%,,
4777,0,1.62%,,
4778,1,11.60%,,
4779,0,1.62%,,
4780,0,5.99%,,
4781,0,7.81%,,
4782,0,6.69%,,
4783,0,2.47%,,
4784,0,6.98%,,
4785,0,1.69%,,
4786,0,6.98%,,
4787,0,4.47%,,
4788,0,6.19%,,
4789,0,5.45%,,
4790,0,3.70%,,
4791,0,3.91%,,
4792,0,2.71%,,
4793,0,13.60%,,
4794,0,5.42%,,
4795,0,3.16%,,
4796,0,2.55%,,
4797,0,1.62%,,
4798,1,7.74%,,
4799,0,1.95%,,
4800,0,12.05%,,
4801,0,9.13%,,
4802,0,0.19%,,
4803,0,3.00%,,
4804,0,1.09%,,
4805,0,5.85%,,
4806,0,12.75%,,
4807,0,1.84%,,
4808,0,3.73%,,
4809,0,4.47%,,
4810,0,4.43%,,
4811,0,4.43%,,
4812,0,5.44%,,
4813,0,1.30%,,
4814,0,1.15%,,
4815,0,1.85%,,
4816,0,5.89%,,
4817,0,7.71%,,
4818,0,0.73%,,
4819,0,7.89%,,
4820,0,4.09%,,
4821,0,3.38%,,
4822,0,0.83%,,
4823,0,7.24%,,
4824,0,7.24%,,
4825,0,2.99%,,
4826,0,7.55%,,
4827,0,1.68%,,
4828,0,4.79%,,
4829,0,1.37%,,
4830,0,9.16%,,
4831,0,6.40%,,
4832,0,6.57%,,
4833,0,3.27%,,
4834,0,6.57%,,
4835,0,4.07%,,
4836,0,4.23%,,
4837,0,3.17%,,
4838,0,3.70%,,
4839,0,7.24%,,
4840,0,0.76%,,
4841,0,1.80%,,
4842,0,9.81%,,
4843,0,5.29%,,
4844,0,9.82%,,
4845,0,2.48%,,
4846,0,3.69%,,
4847,0,2.49%,,
4848,0,8.51%,,
4849,0,8.51%,,
4850,0,1.09%,,
4851,0,0.58%,,
4852,0,3.17%,,
4853,0,6.40%,,
4854,0,2.83%,,
4855,0,1.58%,,
4856,0,4.85%,,
4857,0,3.00%,,
4858,0,5.82%,,
4859,0,9.13%,,
4860,0,8.51%,,
4861,0,2.58%,,
4862,0,5.94%,,
4863,0,4.47%,,
4864,0,1.37%,,
4865,0,7.24%,,
4866,0,7.74%,,
4867,0,2.42%,,
4868,0,7.05%,,
4869,0,3.41%,,
4870,0,2.83%,,
4871,0,4.27%,,
4872,0,6.40%,,
4873,0,7.04%,,
4874,0,2.17%,,
4875,1,3.27%,,
4876,0,0.14%,,
4877,1,6.40%,,
4878,0,2.74%,,
4879,0,6.48%,,
4880,0,6.40%,,
4881,0,4.70%,,
4882,0,12.05%,,
4883,0,5.00%,,
4884,0,1.11%,,
4885,0,8.39%,,
4886,1,8.51%,,
4887,1,13.60%,,
4888,1,3.41%,,
4889,0,0.87%,,
4890,0,3.00%,,
4891,0,3.00%,,
4892,0,3.73%,,
4893,0,2.52%,,
4894,0,4.42%,,
4895,0,5.48%,,
4896,0,7.83%,,
4897,0,0.40%,,
4898,0,2.49%,,
4899,0,6.96%,,
4900,0,2.18%,,
4901,1,6.64%,,
4902,0,0.76%,,
4903,0,3.25%,,
4904,0,3.06%,,
4905,0,5.00%,,
4906,0,4.91%,,
4907,0,3.69%,,
4908,0,0.34%,,
4909,0,18.42%,,
4910,0,1.88%,,
4911,0,7.81%,,
4912,0,1.30%,,
4913,0,9.32%,,
4914,0,1.97%,,
4915,0,15.15%,,
4916,0,2.25%,,
4917,0,5.14%,,
4918,0,7.24%,,
4919,0,1.15%,,
4920,0,1.06%,,
4921,0,3.81%,,
4922,0,2.71%,,
4923,0,10.59%,,
4924,0,1.95%,,
4925,0,11.00%,,
4926,0,5.40%,,
4927,0,4.23%,,
4928,0,11.00%,,
4929,0,7.61%,,
4930,0,4.00%,,
4931,0,5.85%,,
4932,0,8.51%,,
4933,0,3.48%,,
4934,0,1.39%,,
4935,0,3.53%,,
4936,0,9.81%,,
4937,0,3.16%,,
4938,0,3.35%,,
4939,0,5.44%,,
4940,0,5.00%,,
4941,0,1.45%,,
4942,0,7.79%,,
4943,0,3.48%,,
4944,0,5.42%,,
4945,0,4.79%,,
4946,0,3.42%,,
4947,1,6.64%,,
4948,0,4.70%,,
4949,0,13.75%,,
4950,0,10.07%,,
4951,0,7.55%,,
4952,0,4.06%,,
4953,0,1.68%,,
4954,0,4.56%,,
4955,0,7.89%,,
4956,0,4.10%,,
4957,0,3.41%,,
4958,1,10.15%,,
4959,0,8.62%,,
4960,0,6.98%,,
4961,0,4.32%,,
4962,0,2.17%,,
4963,0,4.08%,,
4964,0,5.69%,,
4965,0,4.43%,,
4966,0,4.42%,,
4967,0,0.69%,,
4968,0,0.58%,,
4969,0,12.40%,,
4970,0,4.36%,,
4971,0,5.91%,,
4972,0,11.66%,,
4973,0,1.15%,,
4974,0,7.24%,,
4975,0,1.70%,,
4976,0,7.61%,,
4977,0,3.70%,,
4978,0,1.62%,,
4979,0,5.40%,,
4980,0,4.85%,,
4981,0,0.33%,,
4982,0,4.16%,,
4983,0,4.79%,,
4984,0,7.74%,,
4985,0,2.26%,,
4986,1,2.45%,,
4987,0,0.69%,,
4988,0,9.04%,,
4989,0,7.79%,,
4990,0,1.38%,,
4991,0,7.81%,,
4992,0,1.80%,,
4993,0,2.39%,,
4994,0,3.42%,,
4995,0,2.25%,,
4996,0,1.68%,,
4997,0,5.00%,,
4998,0,4.70%,,
4999,1,10.60%,,
5000,0,4.83%,,
5001,0,4.33%,,
5002,0,7.89%,,
5003,0,1.37%,,
5004,0,2.25%,,
5005,0,0.41%,,
5006,0,4.85%,,
5007,0,7.23%,,
5008,0,2.53%,,
5009,0,1.17%,,
5010,0,2.07%,,
5011,0,4.09%,,
5012,0,3.42%,,
5013,0,3.42%,,
5014,0,4.79%,,
5015,0,0.87%,,
5016,0,1.60%,,
5017,0,9.94%,,
5018,0,5.45%,,
5019,1,9.24%,,
5020,0,4.43%,,
5021,0,2.73%,,
5022,0,4.09%,,
5023,0,0.79%,,
5024,0,4.32%,,
5025,0,11.66%,,
5026,0,5.69%,,
5027,0,2.99%,,
5028,1,10.15%,,
5029,0,1.77%,,
5030,0,4.42%,,
5031,0,7.24%,,
5032,0,1.77%,,
5033,0,5.48%,,
5034,1,3.62%,,
5035,0,4.79%,,
5036,0,5.90%,,
5037,0,2.69%,,
5038,0,0.77%,,
5039,0,4.10%,,
5040,0,10.07%,,
5041,0,3.42%,,
5042,0,0.64%,,
5043,0,6.26%,,
5044,0,0.48%,,
5045,0,8.39%,,
5046,0,9.82%,,
5047,0,5.99%,,
5048,0,2.50%,,
5049,0,8.51%,,
5050,0,2.20%,,
5051,0,4.04%,,
5052,1,9.36%,,
5053,0,4.47%,,
5054,0,0.69%,,
5055,0,1.68%,,
5056,0,9.13%,,
5057,0,3.61%,,
5058,0,4.79%,,
5059,0,5.90%,,
5060,0,7.37%,,
5061,0,14.81%,,
5062,0,9.96%,,
5063,0,6.57%,,
5064,0,5.00%,,
5065,0,2.37%,,
5066,0,1.77%,,
5067,0,5.99%,,
5068,0,2.48%,,
5069,1,9.13%,,
5070,0,3.62%,,
5071,0,2.20%,,
5072,0,1.06%,,
5073,0,2.01%,,
5074,0,9.32%,,
5075,0,5.33%,,
5076,0,0.83%,,
5077,0,5.85%,,
5078,0,2.71%,,
5079,0,5.00%,,
5080,0,7.79%,,
5081,0,7.08%,,
5082,0,1.02%,,
5083,0,1.30%,,
5084,0,8.51%,,
5085,0,0.47%,,
5086,1,7.79%,,
5087,0,6.46%,,
5088,0,1.84%,,
5089,0,7.05%,,
5090,0,5.14%,,
5091,0,7.14%,,
5092,0,10.63%,,
5093,0,8.60%,,
5094,0,6.75%,,
5095,0,1.79%,,
5096,0,9.13%,,
5097,0,0.93%,,
5098,0,0.07%,,
5099,0,1.37%,,
5100,0,6.40%,,
5101,0,9.13%,,
5102,0,9.16%,,
5103,0,3.77%,,
5104,0,0.67%,,
5105,0,0.14%,,
5106,0,7.61%,,
5107,0,2.48%,,
5108,0,4.07%,,
5109,0,3.12%,,
5110,0,7.79%,,
5111,0,1.99%,,
5112,0,5.99%,,
5113,0,9.36%,,
5114,0,11.00%,,
5115,0,6.40%,,
5116,0,5.23%,,
5117,0,9.13%,,
5118,0,0.67%,,
5119,0,4.82%,,
5120,0,2.89%,,
5121,0,1.58%,,
5122,0,1.80%,,
5123,0,5.33%,,
5124,0,11.00%,,
5125,0,5.48%,,
5126,0,5.94%,,
5127,0,5.05%,,
5128,0,4.27%,,
5129,0,10.07%,,
5130,0,3.66%,,
5131,0,8.38%,,
5132,0,7.74%,,
5133,0,6.24%,,
5134,0,4.07%,,
5135,0,5.40%,,
5136,0,5.45%,,
5137,0,5.00%,,
5138,0,1.68%,,
5139,0,4.42%,,
5140,0,2.73%,,
5141,0,8.46%,,
5142,0,1.97%,,
5143,0,5.00%,,
5144,0,11.00%,,
5145,0,5.58%,,
5146,0,7.24%,,
5147,0,4.01%,,
5148,0,4.01%,,
5149,0,4.14%,,
5150,0,3.41%,,
5151,0,1.68%,,
5152,0,3.42%,,
5153,0,6.24%,,
5154,0,10.91%,,
5155,0,3.70%,,
5156,0,5.27%,,
5157,0,4.27%,,
5158,0,4.32%,,
5159,0,13.60%,,
5160,0,9.13%,,
5161,1,7.24%,,
5162,0,7.81%,,
5163,0,1.84%,,
5164,0,6.98%,,
5165,0,2.74%,,
5166,0,1.09%,,
5167,0,6.57%,,
5168,0,7.81%,,
5169,0,1.87%,,
5170,0,4.02%,,
5171,1,6.91%,,
5172,0,2.73%,,
5173,0,7.74%,,
5174,0,10.03%,,
5175,1,13.60%,,
5176,0,0.41%,,
5177,0,2.25%,,
5178,0,8.42%,,
5179,0,5.94%,,
5180,0,2.26%,,
5181,0,3.06%,,
5182,0,8.28%,,
5183,0,9.91%,,
5184,0,7.24%,,
5185,0,4.42%,,
5186,0,4.04%,,
5187,0,2.15%,,
5188,0,2.15%,,
5189,0,2.47%,,
5190,0,1.37%,,
5191,0,3.70%,,
5192,0,1.15%,,
5193,0,10.06%,,
5194,0,3.41%,,
5195,0,4.47%,,
5196,0,4.82%,,
5197,0,2.53%,,
5198,0,3.25%,,
5199,0,9.81%,,
5200,0,1.58%,,
5201,0,4.10%,,
5202,0,7.23%,,
5203,1,2.99%,,
5204,0,7.24%,,
5205,0,3.13%,,
5206,0,2.73%,,
5207,0,6.46%,,
5208,0,3.27%,,
5209,0,6.91%,,
5210,0,5.00%,,
5211,0,1.70%,,
5212,0,4.47%,,
5213,0,7.24%,,
5214,0,3.26%,,
5215,0,2.73%,,
5216,0,1.69%,,
5217,0,3.03%,,
5218,1,13.58%,,
5219,0,3.49%,,
5220,0,4.51%,,
5221,0,3.49%,,
5222,0,4.50%,,
5223,0,7.81%,,
5224,1,6.70%,,
5225,0,12.33%,,
5226,0,1.10%,,
5227,0,3.88%,,
5228,0,2.62%,,
5229,0,0.40%,,
5230,0,3.25%,,
5231,0,13.60%,,
5232,0,7.81%,,
5233,0,10.91%,,
5234,0,4.83%,,
5235,0,11.56%,,
5236,0,4.09%,,
5237,0,8.51%,,
5238,0,3.62%,,
5239,0,3.42%,,
5240,0,4.47%,,
5241,0,3.41%,,
5242,1,5.28%,,
5243,0,3.95%,,
5244,0,6.45%,,
5245,0,0.56%,,
5246,0,0.76%,,
5247,0,3.57%,,
5248,0,0.57%,,
5249,0,0.37%,,
5250,0,3.77%,,
5251,0,3.73%,,
5252,0,4.09%,,
5253,0,11.04%,,
5254,1,7.24%,,
5255,0,4.47%,,
5256,0,1.98%,,
5257,0,8.51%,,
5258,0,2.75%,,
5259,0,2.16%,,
5260,0,3.41%,,
5261,0,2.99%,,
5262,0,5.00%,,
5263,0,1.95%,,
5264,0,6.64%,,
5265,0,1.79%,,
5266,0,6.21%,,
5267,0,4.33%,,
5268,0,3.62%,,
5269,0,5.00%,,
5270,0,5.94%,,
5271,0,9.16%,,
5272,0,3.73%,,
5273,0,4.99%,,
5274,0,1.84%,,
5275,0,2.28%,,
5276,0,2.73%,,
5277,0,3.62%,,
5278,0,1.16%,,
5279,0,5.82%,,
5280,0,4.27%,,
5281,0,3.46%,,
5282,0,1.04%,,
5283,1,0.78%,,
5284,0,8.51%,,
5285,0,4.40%,,
5286,0,1.16%,,
5287,0,7.44%,,
5288,0,9.13%,,
5289,0,5.49%,,
5290,0,2.15%,,
5291,0,7.24%,,
5292,0,3.41%,,
5293,0,5.91%,,
5294,0,7.74%,,
5295,0,13.92%,,
5296,0,3.05%,,
5297,0,4.09%,,
5298,0,1.79%,,
5299,0,7.37%,,
5300,0,2.99%,,
5301,1,9.81%,,
5302,0,5.05%,,
5303,0,1.99%,,
5304,0,4.01%,,
5305,0,12.30%,,
5306,0,2.25%,,
5307,0,7.79%,,
5308,0,9.89%,,
5309,0,7.79%,,
5310,0,3.21%,,
5311,0,7.24%,,
5312,0,5.45%,,
5313,0,13.60%,,
5314,0,4.47%,,
5315,0,3.00%,,
5316,0,4.83%,,
5317,0,3.95%,,
5318,0,1.77%,,
5319,0,7.89%,,
5320,0,2.88%,,
5321,0,2.07%,,
5322,0,3.33%,,
5323,0,5.45%,,
5324,0,1.95%,,
5325,0,5.00%,,
5326,0,4.47%,,
5327,1,9.91%,,
5328,0,6.15%,,
5329,0,1.30%,,
5330,0,5.94%,,
5331,0,2.88%,,
5332,0,1.45%,,
5333,1,6.40%,,
5334,0,5.85%,,
5335,0,1.11%,,
5336,0,4.96%,,
5337,0,2.50%,,
5338,0,1.12%,,
5339,0,6.45%,,
5340,0,3.56%,,
5341,0,4.42%,,
5342,0,5.00%,,
5343,0,5.40%,,
5344,0,5.14%,,
5345,0,0.55%,,
5346,0,3.41%,,
5347,0,8.46%,,
5348,0,4.32%,,
5349,0,4.84%,,
5350,1,9.12%,,
5351,0,1.62%,,
5352,0,5.99%,,
5353,0,8.39%,,
5354,0,4.89%,,
5355,0,3.98%,,
5356,0,11.56%,,
5357,0,2.71%,,
5358,0,1.36%,,
5359,0,8.32%,,
5360,0,6.36%,,
5361,0,2.73%,,
5362,0,5.99%,,
5363,0,10.06%,,
5364,0,3.70%,,
5365,0,5.19%,,
5366,0,9.36%,,
5367,0,5.94%,,
5368,0,0.87%,,
5369,0,6.24%,,
5370,0,5.40%,,
5371,0,3.32%,,
5372,1,5.40%,,
5373,0,5.90%,,
5374,0,2.88%,,
5375,0,6.46%,,
5376,0,0.18%,,
5377,0,9.36%,,
5378,0,1.88%,,
5379,1,4.56%,,
5380,0,13.91%,,
5381,0,4.27%,,
5382,0,3.98%,,
5383,0,3.06%,,
5384,0,4.32%,,
5385,0,3.25%,,
5386,0,5.94%,,
5387,0,2.25%,,
5388,0,2.89%,,
5389,0,5.41%,,
5390,0,0.73%,,
5391,0,6.48%,,
5392,0,4.43%,,
5393,0,0.14%,,
5394,0,4.47%,,
5395,0,4.24%,,
5396,0,7.89%,,
5397,0,6.36%,,
5398,0,2.71%,,
5399,0,10.03%,,
5400,0,2.07%,,
5401,0,7.61%,,
5402,0,1.95%,,
5403,0,5.99%,,
5404,0,2.71%,,
5405,0,4.46%,,
5406,0,2.99%,,
5407,0,8.32%,,
5408,0,1.24%,,
5409,0,10.06%,,
5410,0,0.14%,,
5411,0,1.16%,,
5412,0,1.37%,,
5413,0,2.24%,,
5414,0,3.00%,,
5415,0,10.63%,,
5416,0,2.89%,,
5417,0,7.74%,,
5418,0,1.95%,,
5419,0,1.95%,,
5420,0,3.25%,,
5421,0,4.79%,,
5422,0,5.27%,,
5423,0,1.44%,,
5424,0,4.69%,,
5425,0,2.47%,,
5426,0,3.25%,,
5427,0,3.04%,,
5428,0,5.06%,,
5429,0,3.70%,,
5430,0,4.10%,,
5431,0,2.99%,,
5432,0,1.62%,,
5433,0,5.14%,,
5434,0,9.51%,,
5435,0,1.31%,,
5436,0,3.62%,,
5437,0,3.81%,,
5438,0,5.40%,,
5439,0,1.79%,,
5440,0,7.24%,,
5441,0,2.47%,,
5442,0,9.82%,,
5443,0,1.31%,,
5444,0,1.15%,,
5445,0,1.97%,,
5446,0,6.57%,,
5447,0,9.13%,,
5448,0,3.77%,,
5449,0,5.14%,,
5450,0,5.99%,,
5451,0,1.99%,,
5452,0,1.45%,,
5453,0,2.07%,,
5454,0,5.33%,,
5455,0,2.73%,,
5456,0,7.71%,,
5457,0,9.24%,,
5458,0,11.00%,,
5459,0,2.50%,,
5460,0,3.88%,,
5461,0,3.70%,,
5462,1,7.74%,,
5463,0,7.74%,,
5464,0,5.48%,,
5465,0,11.66%,,
5466,0,1.09%,,
5467,0,4.56%,,
5468,0,3.42%,,
5469,0,3.62%,,
5470,0,0.44%,,
5471,0,11.66%,,
5472,0,3.00%,,
5473,0,5.44%,,
5474,0,5.00%,,
5475,0,1.15%,,
5476,0,5.00%,,
5477,0,4.47%,,
5478,0,0.67%,,
5479,0,1.68%,,
5480,0,9.24%,,
5481,0,5.45%,,
5482,0,2.99%,,
5483,0,8.81%,,
5484,0,12.30%,,
5485,0,7.81%,,
5486,0,4.79%,,
5487,0,0.87%,,
5488,0,9.13%,,
5489,0,1.99%,,
5490,0,7.79%,,
5491,0,1.37%,,
5492,0,2.90%,,
5493,0,4.47%,,
5494,0,12.98%,,
5495,0,9.16%,,
5496,0,4.91%,,
5497,0,9.60%,,
5498,0,4.81%,,
5499,0,7.89%,,
5500,0,1.84%,,
5501,0,4.09%,,
5502,0,5.29%,,
5503,0,1.28%,,
5504,1,5.05%,,
5505,0,10.51%,,
5506,1,3.13%,,
5507,0,5.00%,,
5508,0,1.89%,,
5509,0,6.36%,,
5510,0,4.43%,,
5511,0,5.90%,,
5512,0,3.70%,,
5513,1,21.37%,,
5514,0,4.10%,,
5515,0,1.30%,,
5516,0,6.45%,,
5517,0,5.05%,,
5518,0,3.41%,,
5519,0,5.05%,,
5520,0,1.52%,,
5521,0,3.13%,,
5522,0,7.57%,,
5523,0,5.44%,,
5524,0,1.58%,,
5525,0,5.89%,,
5526,0,7.81%,,
5527,0,5.58%,,
5528,0,3.70%,,
5529,0,1.09%,,
5530,0,2.48%,,
5531,0,5.00%,,
5532,0,6.97%,,
5533,0,4.39%,,
5534,0,3.70%,,
5535,0,5.05%,,
5536,0,9.13%,,
5537,0,1.95%,,
5538,0,1.95%,,
5539,0,4.01%,,
5540,0,4.47%,,
5541,0,3.25%,,
5542,0,2.73%,,
5543,0,2.41%,,
5544,0,2.86%,,
5545,0,4.79%,,
5546,0,12.75%,,
5547,0,15.97%,,
5548,0,5.06%,,
5549,0,15.91%,,
5550,0,4.43%,,
5551,0,5.88%,,
5552,0,3.42%,,
5553,0,3.95%,,
5554,0,4.03%,,
5555,0,1.97%,,
5556,0,1.67%,,
5557,0,4.47%,,
5558,0,4.10%,,
5559,0,8.51%,,
5560,0,1.79%,,
5561,0,6.46%,,
5562,0,3.25%,,
5563,0,4.69%,,
5564,1,2.75%,,
5565,0,5.19%,,
5566,0,3.70%,,
5567,0,3.28%,,
5568,0,7.83%,,
5569,1,4.79%,,
5570,0,4.32%,,
5571,0,1.11%,,
5572,0,3.48%,,
5573,0,6.57%,,
5574,0,10.91%,,
5575,0,8.21%,,
5576,0,0.33%,,
5577,0,0.33%,,
5578,0,3.48%,,
5579,0,10.91%,,
5580,0,1.28%,,
5581,0,5.00%,,
5582,1,14.81%,,
5583,0,5.05%,,
5584,0,5.00%,,
5585,0,5.90%,,
5586,0,1.70%,,
5587,0,4.11%,,
5588,0,5.05%,,
5589,0,5.05%,,
5590,0,3.26%,,
5591,0,4.83%,,
5592,0,3.73%,,
5593,0,4.94%,,
5594,0,4.43%,,
5595,0,2.48%,,
5596,0,4.36%,,
5597,0,2.52%,,
5598,0,1.36%,,
5599,0,3.41%,,
5600,0,1.77%,,
5601,0,12.75%,,
5602,0,1.51%,,
5603,0,8.51%,,
5604,0,1.58%,,
5605,0,5.79%,,
5606,0,3.70%,,
5607,0,13.92%,,
5608,0,4.08%,,
5609,0,2.07%,,
5610,0,3.13%,,
5611,0,2.47%,,
5612,0,6.45%,,
5613,0,2.99%,,
5614,0,5.94%,,
5615,0,6.40%,,
5616,0,4.79%,,
5617,0,8.51%,,
5618,0,9.13%,,
5619,0,2.63%,,
5620,0,2.73%,,
5621,0,1.31%,,
5622,0,0.14%,,
5623,0,5.40%,,
5624,0,3.57%,,
5625,0,3.46%,,
5626,0,1.69%,,
5627,0,5.94%,,
5628,0,2.68%,,
5629,0,4.84%,,
5630,0,5.00%,,
5631,0,3.26%,,
5632,0,0.78%,,
5633,0,7.32%,,
5634,0,1.50%,,
5635,0,2.69%,,
5636,0,1.58%,,
5637,0,1.80%,,
5638,0,5.40%,,
5639,0,6.19%,,
5640,0,1.36%,,
5641,0,2.99%,,
5642,0,1.15%,,
5643,0,6.54%,,
5644,0,9.36%,,
5645,0,2.29%,,
5646,0,2.62%,,
5647,0,12.05%,,
5648,1,3.70%,,
5649,0,12.60%,,
5650,0,4.16%,,
5651,0,9.24%,,
5652,0,3.81%,,
5653,0,3.70%,,
5654,0,3.62%,,
5655,0,4.97%,,
5656,0,1.53%,,
5657,0,2.15%,,
5658,0,9.08%,,
5659,0,2.47%,,
5660,0,2.50%,,
5661,0,2.48%,,
5662,0,3.17%,,
5663,0,8.51%,,
5664,0,15.44%,,
5665,0,1.45%,,
5666,0,7.24%,,
5667,0,4.42%,,
5668,0,8.21%,,
5669,0,9.24%,,
5670,0,5.65%,,
5671,0,3.25%,,
5672,0,6.46%,,
5673,0,2.05%,,
5674,0,3.77%,,
5675,0,8.51%,,
5676,0,5.99%,,
5677,0,1.60%,,
5678,0,9.04%,,
5679,0,4.07%,,
5680,0,1.17%,,
5681,0,0.07%,,
5682,0,2.69%,,
5683,0,10.87%,,
5684,0,1.46%,,
5685,0,4.10%,,
5686,0,5.94%,,
5687,0,0.83%,,
5688,0,2.39%,,
5689,0,2.03%,,
5690,0,1.97%,,
5691,0,3.45%,,
5692,0,1.78%,,
5693,0,3.70%,,
5694,0,1.19%,,
5695,0,4.81%,,
5696,0,5.94%,,
5697,0,2.20%,,
5698,0,5.00%,,
5699,0,7.24%,,
5700,0,0.40%,,
5701,0,5.85%,,
5702,0,4.10%,,
5703,0,4.42%,,
5704,0,8.47%,,
5705,0,1.60%,,
5706,0,4.01%,,
5707,0,4.69%,,
5708,0,2.89%,,
5709,1,7.79%,,
5710,0,2.41%,,
5711,0,4.16%,,
5712,0,4.46%,,
5713,0,4.10%,,
5714,0,4.56%,,
5715,0,2.47%,,
5716,0,1.62%,,
5717,1,3.53%,,
5718,0,4.91%,,
5719,0,1.11%,,
5720,0,5.00%,,
5721,0,3.28%,,
5722,0,5.99%,,
5723,0,4.10%,,
5724,0,0.67%,,
5725,0,5.05%,,
5726,0,5.05%,,
5727,0,2.48%,,
5728,0,3.62%,,
5729,0,7.24%,,
5730,0,3.00%,,
5731,0,3.70%,,
5732,1,7.81%,,
5733,0,2.25%,,
5734,0,0.58%,,
5735,0,4.27%,,
5736,0,1.15%,,
5737,0,2.47%,,
5738,0,0.87%,,
5739,0,7.24%,,
5740,0,10.03%,,
5741,0,4.09%,,
5742,0,3.39%,,
5743,0,3.49%,,
5744,0,4.15%,,
5745,0,12.30%,,
5746,0,12.75%,,
5747,0,5.99%,,
5748,0,7.51%,,
5749,0,5.99%,,
5750,0,1.11%,,
5751,0,5.75%,,
5752,0,5.07%,,
5753,0,0.87%,,
5754,0,5.40%,,
5755,0,5.00%,,
5756,0,5.94%,,
5757,0,5.02%,,
5758,0,2.97%,,
5759,0,3.88%,,
5760,0,6.91%,,
5761,0,2.63%,,
5762,0,3.06%,,
5763,0,2.33%,,
5764,0,14.86%,,
5765,0,7.79%,,
5766,0,4.69%,,
5767,0,5.11%,,
5768,0,5.40%,,
5769,0,2.74%,,
5770,0,6.57%,,
5771,0,1.37%,,
5772,0,13.75%,,
5773,0,2.50%,,
5774,0,1.68%,,
5775,0,4.01%,,
5776,0,0.47%,,
5777,0,5.49%,,
5778,0,6.64%,,
5779,0,8.21%,,
5780,0,3.70%,,
5781,0,4.46%,,
5782,0,14.81%,,
5783,0,5.00%,,
5784,0,2.83%,,
5785,0,0.24%,,
5786,0,6.98%,,
5787,0,4.27%,,
5788,0,5.00%,,
5789,0,7.74%,,
5790,0,1.62%,,
5791,0,3.73%,,
5792,0,2.28%,,
5793,0,4.36%,,
5794,0,3.16%,,
5795,0,7.24%,,
5796,0,4.15%,,
5797,0,5.93%,,
5798,0,4.86%,,
5799,0,3.06%,,
5800,1,10.51%,,
5801,0,1.28%,,
5802,1,12.60%,,
5803,0,11.66%,,
5804,0,9.13%,,
5805,0,2.86%,,
5806,0,4.43%,,
5807,0,2.88%,,
5808,0,6.82%,,
5809,1,1.36%,,
5810,0,8.51%,,
5811,0,1.15%,,
5812,0,3.53%,,
5813,0,12.80%,,
5814,0,6.45%,,
5815,0,2.05%,,
5816,0,1.18%,,
5817,0,6.48%,,
5818,0,2.88%,,
5819,0,4.09%,,
5820,0,3.73%,,
5821,0,4.09%,,
5822,0,1.95%,,
5823,0,10.06%,,
5824,0,14.23%,,
5825,0,1.95%,,
5826,0,5.22%,,
5827,0,6.75%,,
5828,0,12.80%,,
5829,0,6.50%,,
5830,0,5.05%,,
5831,0,0.07%,,
5832,0,0.58%,,
5833,0,0.47%,,
5834,0,5.00%,,
5835,0,4.10%,,
5836,0,2.25%,,
5837,1,2.99%,,
5838,0,4.32%,,
5839,0,1.68%,,
5840,0,1.36%,,
5841,0,5.50%,,
5842,1,6.40%,,
5843,0,5.90%,,
5844,0,2.71%,,
5845,0,3.70%,,
5846,0,6.40%,,
5847,0,6.98%,,
5848,0,3.81%,,
5849,0,14.62%,,
5850,0,4.66%,,
5851,0,0.99%,,
5852,0,1.95%,,
5853,0,4.83%,,
5854,0,5.99%,,
5855,0,10.91%,,
5856,0,3.46%,,
5857,0,2.22%,,
5858,0,1.15%,,
5859,0,6.36%,,
5860,0,3.88%,,
5861,0,7.61%,,
5862,0,6.48%,,
5863,0,3.22%,,
5864,0,6.82%,,
5865,0,3.49%,,
5866,0,4.43%,,
5867,0,1.97%,,
5868,0,9.36%,,
5869,0,4.81%,,
5870,0,1.37%,,
5871,0,2.29%,,
5872,0,5.40%,,
5873,0,3.42%,,
5874,0,4.43%,,
5875,0,12.05%,,
5876,0,1.85%,,
5877,0,2.53%,,
5878,0,5.05%,,
5879,0,5.05%,,
5880,0,0.07%,,
5881,0,3.70%,,
5882,0,2.63%,,
5883,0,2.48%,,
5884,0,3.81%,,
5885,0,5.45%,,
5886,0,1.68%,,
5887,0,3.62%,,
5888,0,1.11%,,
5889,0,5.05%,,
5890,0,5.00%,,
5891,0,15.97%,,
5892,0,7.81%,,
5893,0,5.49%,,
5894,0,1.45%,,
5895,0,5.99%,,
5896,0,1.37%,,
5897,0,11.00%,,
5898,0,3.03%,,
5899,0,7.81%,,
5900,0,4.04%,,
5901,1,3.80%,,
5902,0,1.50%,,
